business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
69n1_ESkWS_PjaVBT55uHQ,SlideRight of Tucson,,Tucson,AZ,85741,32.3312255,-111.0341183,5.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Door Sales/Installation, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
8HA0FczzYJSHA6mj25-5-Q,Evergreen Mortuary Cemetery & Crematory,3015 N Oracle Rd,Tucson,AZ,85705,32.26391,-110.981415,4.5,12,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False'}","Local Services, Funeral Services & Cemeteries","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0'}"
_8c3ykQczPF77-qaOSks1Q,Zano Cars,2005 S Alvernon Way,Tucson,AZ,85711,32.1991242,-110.909044,2.5,10,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Car Dealers, Auto Repair","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
Q-bOKC8ugrwoytTYRPSGRw,Quebedeaux Buick GMC - Service Department,3566 E Speedway Blvd,Tucson,AZ,85716,32.2353896,-110.9164819,2.5,11,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:30-17:0'}"
401JuPDLoSMUewuzG40csw,HonorHealth | FastMed Urgent Care,5594 E 22nd St,Tucson,AZ,85711,32.2066006,-110.8732431,2.0,25,0,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Doctors, Urgent Care, Health & Medical, Medical Centers","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0'}"
v5T1Q21TT1_S_aY_G8Mf-g,Mr. Baja Fish,405 E Wetmore Rd,Tucson,AZ,85705,32.2873778,-110.9657056,4.0,69,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}"", 'OutdoorSeating': 'False'}","Seafood, Restaurants, Mexican","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
Y70T1eClNnw_PlBkr1IHqg,Panda Express,1606 W Valencia Rd,Tucson,AZ,85746,32.1342676,-110.9998502,1.5,44,1,"{'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Chinese, Fast Food, Restaurants","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-22:0'}"
Y29oTlO5PtAl8ypLSW9ZLQ,Savanna MedSpa,"4015 E Paradise Falls Dr, Ste 131",Tucson,AZ,85712,32.270941,-110.907154,4.0,8,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True'}","Hair Removal, Laser Hair Removal, Health & Medical, Day Spas, Medical Spas, Beauty & Spas, Skin Care",
1__KKHIK8WuO_3zaXx6PmA,Roadrunner Lock & Safe,5001 E Speedway Blvd,Tucson,AZ,85712,32.2367069,-110.8859797,4.0,19,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Home Services, Safe Stores, Keys & Locksmiths, Shopping","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-16:0'}"
tQ7K3kTDMtl6AaBFZJcn-Q,Assurance Relocation Systems,2880 N Flowing Wells Rd,Tucson,AZ,85705,32.2590168272,-110.9945524165,2.5,11,1,{'BusinessAcceptsCreditCards': 'True'},"Transportation, Home Services, Movers, Self Storage, Shipping Centers, Hotels & Travel, Shopping, Local Services, Home & Garden, Professional Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
Jqwjmp1Y04ZwUidKr5ezIQ,Tucson Waldorf School,3605 E River Rd,Tucson,AZ,85718,32.2768947008,-110.915421,5.0,5,1,,"Middle Schools & High Schools, Waldorf Schools, Education, Elementary Schools, Preschools","{'Monday': '8:30-16:30', 'Tuesday': '8:30-16:30', 'Wednesday': '8:30-16:30', 'Thursday': '8:30-16:30', 'Friday': '8:30-16:30'}"
qB7z4j5_syaV8-aNosAJIA,Jiffy Lube,5710 E 22nd Street,Tucson,AZ,85711,32.2065408,-110.870281,4.0,36,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Oil Change Stations, Automotive, Tires","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-16:0'}"
coR0dFgGOU7fVku6xDdH-A,Bikram's Yoga College Of India,6261 N Oracle Rd,Tucson,AZ,85704,32.3201693,-110.9756774,3.5,19,0,{'GoodForKids': 'False'},"Fitness & Instruction, Yoga, Active Life",
9PJUTMsQQ48F-rDLwvu30w,Noble Hops,7250 S Tucson Blvd,Tucson,AZ,85756,32.1202544,-110.937308,3.0,28,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","American (New), Gastropubs, Restaurants",
qNXgn3rjqQUOWGSocspuJA,Home Goods,7170 E Broadway,Tucson,AZ,85710,32.2195604,-110.8399904,4.5,28,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Home & Garden, Home Decor, Shopping",
caiaxbDoP-HRQN3RZwMgCw,Taylor Tack & Feed,9535 E Golf Links Rd,Tucson,AZ,85730,32.1925239,-110.7888195,3.0,12,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Pet Stores, Pets, Shopping, Horse Equipment Shops","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '10:0-16:0'}"
qkuHORWwmFLYz_yuGli1pw,Squeegee Express Window Cleaning,,Tucson,AZ,85704,32.3395031,-110.9864294,5.0,7,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False'}","Window Washing, Home Services, Home Cleaning","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0'}"
KmZhhZ-2Rj4D7lQckA5JvA,Tokyo Imports,343 E Prince Rd,Tucson,AZ,85705,32.272323,-110.966066,5.0,7,0,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}"
ozD3Qhuiy0ki6IZ7_adDUw,ZOË Boutique,3065 N Campbell Ave,Tucson,AZ,85719,32.2626406,-110.944286,5.0,18,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Shopping, Women's Clothing, Accessories, Fashion","{'Monday': '9:30-17:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-16:0'}"
aG8XkIE_TMkr_QKSfaFBBg,Café Aqui,"1317 S 6th Ave, Ste 139",Tucson,AZ,85713,32.2114127557,-110.9684149887,5.0,11,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Food, Spanish, Restaurants","{'Monday': '10:0-14:0', 'Tuesday': '10:0-14:0', 'Wednesday': '10:0-14:0', 'Thursday': '10:0-14:0', 'Friday': '10:0-14:0'}"
E6tX852Oe57ZR5qkj9ftpQ,Better Bodies,7285 E Tanque Verde,Tucson,AZ,85715,32.2508311,-110.8346491,4.0,5,0,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'False'}","Nutritionists, Fitness & Instruction, Trainers, Health & Medical, Gyms, Active Life","{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '6:0-15:0', 'Sunday': '8:0-12:0'}"
5LONkt7iDMndF3qjN6ufpw,"La Posada Lodge & Casitas, Ascend Hotel Collection",5900 North Oracle Rd,Tucson,AZ,85704,32.31409,-110.9769394,3.0,100,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False'}","Hotels, Resorts, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
KNalXv3NN-ZG6v4lgrIFDg,Sos Exterminating,7009 E 21st St,Tucson,AZ,85710,32.2082868,-110.843953,2.0,5,0,{'BusinessAcceptsCreditCards': 'True'},"Pest Control, Local Services",
qyCoyPM615Lt1XP_E6tGrg,Aeris Family Dental,10410 E Rita Ranch Rd,Tucson,AZ,85747,32.1020924,-110.7711475,4.0,17,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","General Dentistry, Cosmetic Dentists, Health & Medical, Periodontists, Dentists","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-13:0'}"
K5QTROUbyFCHecjbOzGjBw,Alvernon Optical,2820 N Campbell Ave,Tucson,AZ,85719,32.2580523,-110.9426436,3.5,29,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'""}","Health & Medical, Eyewear & Opticians, Shopping, Optometrists","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-13:0'}"
zoAZydP_v380Yydf-2u3hw,The Mobile Bistro,160 S Scott Ave,Tucson,AZ,85701,32.2196564,-110.9700832,5.0,5,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Caterers, Food, Sandwiches, American (Traditional), Restaurants, Food Trucks, Barbeque, Street Vendors",
-Z6flIaJhbC1KamjUoK6AQ,Definitive Designs Flooring,,Tucson,AZ,85756,32.0787726,-110.9268201,3.0,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Refinishing Services, Flooring, Home Services","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
E0Ka7kWrrOMNr9h2uOyusg,Anytime Fitness,8868 Tanque Verde Rd,Tucson,AZ,85749,32.25741,-110.803202,3.5,10,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Gyms, Fitness & Instruction, Active Life, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
1feuZITxuTrl9mr7V11kwQ,Frost Gelato,"7131 N Oracle Rd, Ste 101",Tucson,AZ,85704,32.3362875,-110.9781154,4.5,217,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'RestaurantsDelivery': 'None'}","Coffee & Tea, Desserts, Gelato, Food, Ice Cream & Frozen Yogurt",
aq26RY75PlTNsviW6wUC9A,Hooters,7280 E Broadway Blvd,Tucson,AZ,85710,32.2205997635,-110.8379714749,3.5,109,1,"{'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'NoiseLevel': ""'average'"", 'HappyHour': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': True}"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Sports Bars, Food, American (Traditional), Nightlife, Bars, Beer, Wine & Spirits, Chicken Wings, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
IiSrImaiEpenqEbTHvp8Ag,Pinnacle Heights by Scotia Group,7990 E Snyder Rd,Tucson,AZ,85750,32.291832,-110.820601,3.0,8,0,,"Apartments, Home Services, Real Estate","{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '10:0-17:0', 'Sunday': '12:0-16:0'}"
v-2lHvgUBB9RAqiMiGZCfg,Amy & Barber Beauty Salon,7755 E Golf Links Rd,Tucson,AZ,85730,32.1925638,-110.827128,2.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Hair Salons, Beauty & Spas","{'Monday': '8:30-19:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-19:0', 'Thursday': '8:30-19:0', 'Friday': '8:30-19:0', 'Saturday': '8:30-19:0', 'Sunday': '8:0-17:0'}"
ci4qv1axpfPu_HtI9Wo4Fw,Borst Automotive,7970 E Golf Links Rd,Tucson,AZ,85730,32.1913242643,-110.8226491,4.5,17,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Repair, Tires, Oil Change Stations, Auto Glass Services","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30'}"
8QJTzIaR5FceGds8HBSIig,Barrio Brewing,800 E 16th St,Tucson,AZ,85719,32.214412,-110.9595118,4.0,611,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'DogsAllowed': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'None', 'GoodForDancing': 'False', 'OutdoorSeating': 'True'}","Nightlife, Sports Bars, Bars, Breweries, Pubs, Restaurants, American (Traditional), Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
2nUxZbcqVCYfljp59gsxwQ,Xanadu Belly Dance Studio,2408 N Loretta Dr,Tucson,AZ,85716,32.2508053,-110.9292581,5.0,6,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False'}","Education, Fitness & Instruction, Performing Arts, Dance Studios, Arts & Entertainment, Active Life, Specialty Schools, Dance Schools","{'Monday': '17:45-19:45', 'Tuesday': '17:45-19:45', 'Thursday': '17:45-19:45', 'Saturday': '9:0-12:0'}"
2Pi7gxzDYXpQzHKPdI0vKw,Balloon Lady,,Tucson,AZ,85737,32.4044445,-110.9864294,5.0,7,1,,"Balloon Services, Event Planning & Services","{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0'}"
by2cxzQntU97-Mq3J8g2Ag,Royal Auto Glass & Tint,5109 E Speedway Blvd,Tucson,AZ,85712,32.2364673852,-110.8834522692,3.0,9,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Windshield Installation & Repair, Automotive, Home Window Tinting, Auto Detailing, Auto Customization, Auto Glass Services, Auto Repair, Home Services","{'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '9:0-17:30'}"
HWb4qwO4uA53Dl7OWH8nog,Paris Nails Lounge,"845 E University Blvd, Ste 155",Tucson,AZ,85719,32.231914,-110.958374,4.0,12,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'""}","Cosmetics & Beauty Supply, Nail Salons, Beauty & Spas, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:0-14:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}"
Zm3X8i9GsYaxdWHlI-WQwg,Eleven Cafē,"33 N Stone Ave, Ste 150",Tucson,AZ,85701,32.2226061406,-110.9721927976,5.0,21,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsDelivery': 'False'}","Coffee & Tea, Restaurants, Food, Cafes, Bubble Tea","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0'}"
X1TJjuV1GaTgHCe27tQKiQ,The Pet Club,9115 E Tanque Verde Rd,Tucson,AZ,85749,32.259403,-110.7977337,3.5,14,0,{'BusinessAcceptsCreditCards': 'True'},"Pets, Pet Stores, Livestock Feed & Supply, Shopping, Pet Groomers, Pet Services, Pet Training","{'Monday': '9:0-19:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}"
ikt-_CWbjttXez62qXM9PA,Cigar Warehouse Tucson,6064 N Oracle Rd,Tucson,AZ,85704,32.316712,-110.974854,4.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Tobacco Shops","{'Monday': '10:0-18:30', 'Tuesday': '10:0-18:30', 'Wednesday': '10:0-18:30', 'Thursday': '10:0-18:30', 'Friday': '10:0-18:30', 'Saturday': '10:0-18:30'}"
HUrK63NDjZZs0dHjcbHJmA,One Click Maids,4120 E Juarez St,Tucson,AZ,85711,32.2040966,-110.9046953,3.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Professional Services, Home Services, Home Cleaning, Window Washing, Office Cleaning","{'Monday': '7:0-13:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
l2iCpfaBZSGlPrmmqjRmrg,LaLa Lash Couture Boutique,2605 E Speedway Blvd,Tucson,AZ,85716,32.2363961,-110.9333780408,3.5,41,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Waxing, Beauty & Spas, Hair Removal, Skin Care, Day Spas, Sugaring, Eyelash Service","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-18:0'}"
PPcKiRY_-QoOx9JxPK01VQ,Century Gateway 12,770 N Kolb Rd,Tucson,AZ,85710,32.2307021,-110.8393662,4.0,61,1,"{'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'Caters': 'False', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'False', 'CoatCheck': 'False', 'OutdoorSeating': 'False'}","Arts & Entertainment, Cinema, Event Planning & Services, Venues & Event Spaces",
ACzefWZQk61KZDCOcODuYg,The Paw Palace,5981 N Antillon Pl,Tucson,AZ,85741,32.31584,-111.03447,4.0,13,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Pet Services, Pet Breeders, Pets","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
