business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,907 S Peters St,New Orleans,LA,70130,29.9426876,-90.065991,3.5,213,1,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': False}""}","Arts & Entertainment, Restaurants, Bars, Music Venues, Pubs, Nightlife, American (Traditional)","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}"
Ibzon-fDLrRUdzvjTcXNvw,4:59 Barber Lounge,3407 E 86th St,Indianapolis,IN,46240,39.910792,-86.108256,4.5,103,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'""}","Barbers, Beauty & Spas","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}"
EvZxyqrR2xej3CT14pLa7w,An American Place,822 Washington Ave,Saint Louis,MO,63101,38.6307201,-90.1922467,3.0,22,0,"{'GoodForKids': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'dressy'""}","Restaurants, American (New)","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}"
kUpS_2q_0pDX5yF0xsDNCA,Laundry & Tan Connection,"6129 Crawfordsville Rd, Ste C",Indianapolis,IN,46224,39.7987688565,-86.2683445215,4.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WiFi': ""'free'""}","Dry Cleaning & Laundry, Beauty & Spas, Tanning, Laundry Services, Local Services","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
onFzWveuDXbSOmq9CdBfPQ,RideNow Powersports Ina,4375 W Ina Rd,Tucson,AZ,85741,32.3369571,-111.0580564,2.5,35,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Automotive, Motorcycle Gear, Motorsport Vehicle Dealers, Motorsport Vehicle Repairs, Motorcycle Repair, Motorcycle Dealers, Shopping","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}"
i8UZblHPk2O-iNKJrnWQ_Q,Taco Bell,8578 East Broadway Blvd,Tucson,AZ,85710,32.220539,-110.809269,2.5,26,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, Fast Food, Mexican, Tex-Mex, Tacos, Breakfast & Brunch","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}"
hTyJhpH7Bl5moMWQb4Sosg,Island Fin Poké,"6417 E County Line Rd, Ste 101",Tampa,FL,33647,28.169016,-82.356628,5.0,88,1,"{'RestaurantsTableService': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'BikeParking': 'True', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Gluten-Free, Poke, Food, Restaurants, Hawaiian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
1NhcrIJu3tsnIAKTZsvEeA,Andrew Rosen Orthodontics,1865 N Kolb Rd,Tucson,AZ,85715,32.2434339101,-110.845725,4.5,7,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Dentists, Health & Medical, Orthodontists","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-12:0'}"
H3gKvifbAl4rCXb58H3qFg,Kendra Scott Jewelry,"5757 Magazine St, Ste C",New Orleans,LA,70115,29.9216645,-90.118555,4.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Shopping, Jewelry, Fashion, Accessories","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-18:0'}"
QK0GG-MVxdAS9_i47ynpHw,Penningtons,320 Mayfield Common NW,Edmonton,AB,T5P 4B3,53.5434644,-113.6118408,2.5,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Men's Clothing, Accessories, Fashion, Lingerie, Shoe Stores, Shopping, Women's Clothing","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}"
q7K2v0hDZRQYHrQUfA8ylw,Silky Skin Laser & Esthetics Centre North,"11830 111 Avenue NW, Suite 215",Edmonton,AB,T5G 0E1,53.559014,-113.526629,4.0,6,0,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Laser Hair Removal, Hair Removal, Skin Care, Day Spas, Medical Spas, Health & Medical, Massage, Hair Salons, Beauty & Spas",
CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,10307 Whyte Avenue,Edmonton,AB,T6E 1Z9,53.5178491,-113.4951883,3.5,54,1,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'Music': ""{u'dj': False, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': True}"", 'HappyHour': 'True', 'WiFi': ""'free'"", 'Ambience': ""{u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': False, u'latenight': True, u'dessert': False}""}","Chicken Wings, Canadian (New), Restaurants, Sports Bars, Pubs, Bars, Burgers, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
IXv-g1iK3Hwsnxp0vT8OgA,Whataburger,1430 W River Rd,Tucson,AZ,85704,32.2979232056,-110.9969272166,2.5,71,1,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'DriveThru': 'True'}","Restaurants, American (Traditional), Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-18:0', 'Saturday': '0:0-0:0', 'Sunday': '6:0-0:0'}"
PvT44WlqJLkUrCITo6AjRA,Breakfast Boutique Chestnut Hill,8630 Germantown Ave,Philadelphia,PA,19118,40.0771492176,-75.2087070076,3.0,151,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'""}","Breakfast & Brunch, Restaurants","{'Wednesday': '8:0-14:30', 'Thursday': '7:30-16:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0', 'Sunday': '8:0-14:0'}"
7pxE4BFDibv6Q7MBbNOPQA,Los Rancheros,7125 Georgetown Rd,Indianapolis,IN,46268,39.8829229,-86.2435883,3.5,45,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True'}","Food, Imported Food, Ethnic Food, Specialty Food, Restaurants, Beer, Wine & Spirits, Mexican",
GHFFp6jDIqO3U0G-HUcA-g,FYZ Auto Care,6212 Palm River Rd,Tampa,FL,33619,27.9420005,-82.3847235,3.5,8,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Auto Repair, Automotive, Oil Change Stations, Tires","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-16:0'}"
R_16PF-RdDfBcxjiY8K7eQ,South Beach Tanning Company,14407 N Dale Mabry Hwy,Tampa,FL,33618,28.0790112,-82.506131,3.0,9,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Beauty & Spas, Tanning, Tanning Beds, Spray Tanning","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}"
EAJOR4zG6_ixBPYgWhp6Jg,Cafe Jasper,6370 N Campbell Ave,Tucson,AZ,85718,32.3224767,-110.9290914,3.0,19,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True'}","American (New), Restaurants","{'Monday': '7:0-14:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-14:0'}"
G9JqaURDTC_pSzji0bytwA,Port St Peter,727 St Peter St,New Orleans,LA,70116,29.958496,-90.0652404,3.5,83,0,"{'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Bars, Breakfast & Brunch, American (Traditional), Nightlife, Burgers, Restaurants, Cocktail Bars","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-12:0'}"
OB2n_qQhWIdYzGhcAE6ttg,St. Francis Xavier College Church,3628 Lindell Blvd,Saint Louis,MO,63108,38.6370086509,-90.2331845317,4.5,11,1,,"Religious Organizations, Churches",
1KnmkIFa2gVwK4DavsqECA,Safari Inn Downtown,1070 W Grove St,Boise,ID,83702,43.6167386,-116.2070272,3.5,26,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","Hotels & Travel, Hotels, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
RTfy6koLz76SG0zNzw4CGw,Payette Brewing,733 S Pionner St,Boise,ID,83702,43.61337,-116.215271,4.0,121,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False'}","Breweries, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
159h-vlRcGnzwOTR29lQ8w,AT&T Store,13998 W Hillsborough Ave,Tampa,FL,33635,28.0329056723,-82.6479855,4.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Mobile Phones, IT Services & Computer Repair, Shopping, Local Services, Mobile Phone Accessories, Telecommunications","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}"
eJFw8xWcqyAno0SclR4uzg,Madison's Grill,10053 Jasper Avenue NW,Edmonton,AB,T5J 1S5,53.5407845,-113.4922256,4.0,51,1,"{'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","American (New), Restaurants, Canadian (New), Breakfast & Brunch","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}"
9BQXDFd55VUt4YDRPvwt0w,Tread Connection,,Reno,NV,89502,39.4920681566,-119.7450777547,5.0,16,1,"{'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'WiFi': ""u'free'""}","Automotive, Tires","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}"
xs8GLIHS_Ec7fLkrTpa4KQ,Sierra Valley Home Services,,Reno,NV,89511,39.3809028,-119.9277947,4.5,20,0,"{'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'False'}","Home Services, Handyman","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0'}"
GiyWpSiEUUWqZTUcG3LRkw,Breakthrough Training,"140 Washington St, Ste 100",Reno,NV,89503,39.4790661,-119.7868435,5.0,11,1,"{'WiFi': ""u'no'""}","Educational Services, Education, Vocational & Technical School, Specialty Schools","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
tjEKEDmyR_VmeBkJGwreLA,Dunkin',7004 N. Dale Mabry Hwy,Tampa,FL,33614,28.0127575,-82.5055465,2.0,21,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'DriveThru': 'None', 'RestaurantsDelivery': 'True'}","Food, Donuts, Coffee & Tea","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:30', 'Saturday': '5:0-22:30', 'Sunday': '5:0-22:0'}"
7p4iMnA_hE1Gpz6Yoc7TOQ,Meal Prep Reno,,Reno,NV,89431,39.518212,-119.73758,4.5,23,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Caters': 'True'}","Food Delivery Services, Food, Health Markets, Personal Chefs, Do-It-Yourself Food, Specialty Food, Restaurants, Caterers, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
yL79wjr-9wa6X1BtRbiIhQ,RPM Law,"100 N Stone Ave, Ste 303",Tucson,AZ,85701,32.2231013,-110.9712902,3.5,6,1,,"Lawyers, Divorce & Family Law, DUI Law, Criminal Defense Law, Professional Services, Personal Injury Law, Legal Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '9:0-17:0'}"
xCoLFCylaO3HI19N1x9ylg,Sweetwater Pain and Spine,10451 Double R Blvd,Reno,NV,89521,39.4301258,-119.7537106,3.5,5,1,,"Doctors, Pain Management, Health & Medical","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-14:0'}"
1edb_UFIoPCuupT6TSFCTg,All Makes Collision Center,9101 N Nebraska Ave,Tampa,FL,33604,28.0324271,-82.4506645,5.0,12,1,,"Automotive, Auto Repair",
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,10115 104 Street Northwest,Edmonton,AB,T5J 0Z9,53.5410214625,-113.4992408752,4.5,116,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'False', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': False, u'dinner': True, u'latenight': None, u'dessert': None}"", 'HasTV': 'True'}","Nightlife, Beer, Wine & Spirits, Tapas Bars, Wine Bars, Restaurants, Food, Bars","{'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0'}"
KeigREOxJtmzmYRg__6FPg,Curry Corner,1200 S Carrollton Ave,New Orleans,LA,70118,29.9475543,-90.1297535,2.5,8,0,"{'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'True'}","Thai, Restaurants, Pakistani, Indian",
